C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
A002,R051,02-05-00,05-02-11,08:00:00,REGULAR,000000634,000000000
A002,R051,02-05-00,05-02-11,12:00:00,REGULAR,000000634,000000000              
A002,R051,02-05-00,05-02-11,16:00:00,REGULAR,000000634,000000000
A002,R051,02-05-00,05-02-11,20:00:00,REGULAR,000000634,000000000
A002,R051,02-05-00,05-03-11,00:00:00,REGULAR,000000635,000000000
A002,R051,02-05-00,05-03-11,04:00:00,REGULAR,000000635,000000000
A002,R051,02-05-00,05-03-11,08:00:00,REGULAR,000000635,000000000
A002,R051,02-05-00,05-03-11,12:00:00,REGULAR,000000635,000000000
A002,R051,02-05-00,05-03-11,16:00:00,REGULAR,000000636,000000000
A002,R051,02-05-00,05-03-11,20:00:00,REGULAR,000000636,000000000              
A002,R051,02-05-00,05-04-11,00:00:00,REGULAR,000000636,000000000
A002,R051,02-05-00,05-04-11,04:00:00,REGULAR,000000636,000000000
A002,R051,02-05-00,05-04-11,08:00:00,REGULAR,000000636,000000000
A002,R051,02-05-00,05-04-11,12:00:00,REGULAR,000000636,000000000
A002,R051,02-05-00,05-04-11,16:00:00,REGULAR,000000636,000000000
A002,R051,02-05-00,05-04-11,20:00:00,REGULAR,000000636,000000000
A002,R051,02-05-00,05-05-11,00:00:00,REGULAR,000000636,000000000
A002,R051,02-05-00,05-05-11,04:00:00,REGULAR,000000636,000000000              
A002,R051,02-05-00,05-05-11,08:00:00,REGULAR,000000636,000000000
A002,R051,02-05-00,05-05-11,12:00:00,REGULAR,000000640,000000000
A002,R051,02-05-00,05-05-11,16:00:00,REGULAR,000000640,000000000
A002,R051,02-05-00,05-05-11,20:00:00,REGULAR,000000640,000000000
A002,R051,02-05-00,05-06-11,00:00:00,REGULAR,000000640,000000000
A002,R051,02-05-00,05-06-11,04:00:00,REGULAR,000000640,000000000
A002,R051,02-05-00,05-06-11,08:00:00,REGULAR,000000640,000000000
A002,R051,02-05-00,05-06-11,12:00:00,REGULAR,000000640,000000000              
A002,R051,02-05-00,05-06-11,16:00:00,REGULAR,000000641,000000000
A002,R051,02-05-00,05-06-11,20:00:00,REGULAR,000000641,000000000                                                                                                                                                                                                                                                                                                  
A002,R051,02-05-01,05-01-11,00:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-01-11,04:00:00,REGULAR,000000000,000000306              
A002,R051,02-05-01,05-01-11,08:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-01-11,12:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-01-11,16:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-01-11,20:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-02-11,00:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-02-11,04:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-02-11,08:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-02-11,12:00:00,REGULAR,000000000,000000306              
A002,R051,02-05-01,05-02-11,16:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-02-11,20:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-03-11,00:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-03-11,04:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-03-11,08:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-03-11,12:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-03-11,16:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-03-11,20:00:00,REGULAR,000000000,000000306              
A002,R051,02-05-01,05-04-11,00:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-04-11,04:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-04-11,08:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-04-11,12:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-04-11,16:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-04-11,20:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-05-11,00:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-05-11,04:00:00,REGULAR,000000000,000000306              
A002,R051,02-05-01,05-05-11,08:00:00,REGULAR,000000000,000000306
A002,R051,02-05-01,05-05-11,12:00:00,REGULAR,000000000,000000307
A002,R051,02-05-01,05-05-11,16:00:00,REGULAR,000000000,000000307
A002,R051,02-05-01,05-05-11,20:00:00,REGULAR,000000000,000000307
A002,R051,02-05-01,05-06-11,00:00:00,REGULAR,000000000,000000307
A002,R051,02-05-01,05-06-11,04:00:00,REGULAR,000000000,000000307
A002,R051,02-05-01,05-06-11,08:00:00,REGULAR,000000000,000000307
A002,R051,02-05-01,05-06-11,12:00:00,REGULAR,000000000,000000307              
A002,R051,02-05-01,05-06-11,16:00:00,REGULAR,000000000,000000308
A002,R051,02-05-01,05-06-11,20:00:00,REGULAR,000000000,000000308                                                                                                                                                                                                                                                                                                  
A002,R051,02-06-00,05-01-11,00:00:00,REGULAR,003006499,000096953
A002,R051,02-06-00,05-01-11,04:00:00,REGULAR,003006539,000096954              
A002,R051,02-06-00,05-01-11,08:00:00,REGULAR,003006572,000096954
A002,R051,02-06-00,05-01-11,12:00:00,REGULAR,003006708,000096959
A002,R051,02-06-00,05-01-11,16:00:00,REGULAR,003006907,000096960
A002,R051,02-06-00,05-01-11,20:00:00,REGULAR,003007135,000096979
A002,R051,02-06-00,05-02-11,00:00:00,REGULAR,003007228,000096981
A002,R051,02-06-00,05-02-11,04:00:00,REGULAR,003007242,000096982
A002,R051,02-06-00,05-02-11,08:00:00,REGULAR,003007378,000096985
A002,R051,02-06-00,05-02-11,12:00:00,REGULAR,003007854,000096993              
A002,R051,02-06-00,05-02-11,16:00:00,REGULAR,003008171,000096997
A002,R051,02-06-00,05-02-11,20:00:00,REGULAR,003008916,000097006
A002,R051,02-06-00,05-03-11,00:00:00,REGULAR,003009107,000097010
A002,R051,02-06-00,05-03-11,04:00:00,REGULAR,003009113,000097010
A002,R051,02-06-00,05-03-11,08:00:00,REGULAR,003009246,000097012
A002,R051,02-06-00,05-03-11,12:00:00,REGULAR,003009721,000097016
A002,R051,02-06-00,05-03-11,16:00:00,REGULAR,003010054,000097022
A002,R051,02-06-00,05-03-11,20:00:00,REGULAR,003010835,000097032              
A002,R051,02-06-00,05-04-11,00:00:00,REGULAR,003011093,000097036
A002,R051,02-06-00,05-04-11,04:00:00,REGULAR,003011112,000097038
A002,R051,02-06-00,05-04-11,08:00:00,REGULAR,003011245,000097039
A002,R051,02-06-00,05-04-11,12:00:00,REGULAR,003011790,000097044
A002,R051,02-06-00,05-04-11,16:00:00,REGULAR,003012112,000097049
A002,R051,02-06-00,05-04-11,20:00:00,REGULAR,003012938,000097055
A002,R051,02-06-00,05-05-11,00:00:00,REGULAR,003013175,000097059
A002,R051,02-06-00,05-05-11,04:00:00,REGULAR,003013190,000097061              
A002,R051,02-06-00,05-05-11,08:00:00,REGULAR,003013330,000097065
A002,R051,02-06-00,05-05-11,11:32:20,DOOR,003013832,000097073
A002,R051,02-06-00,05-05-11,11:32:35,OPEN,003013832,000097073
A002,R051,02-06-00,05-05-11,11:34:31,DOOR,003013832,000097073
A002,R051,02-06-00,05-05-11,11:42:49,OPEN,003013833,000097073
A002,R051,02-06-00,05-05-11,11:43:05,DOOR,003013833,000097073
A002,R051,02-06-00,05-05-11,11:43:28,OPEN,003013833,000097073
A002,R051,02-06-00,05-05-11,12:00:00,DOOR,003013845,000097076                                   
A002,R051,02-06-00,05-05-11,16:00:00,REGULAR,003014169,000097084
A002,R051,02-06-00,05-05-11,20:00:00,REGULAR,003014917,000097116
A002,R051,02-06-00,05-06-11,00:00:00,REGULAR,003015160,000097118
A002,R051,02-06-00,05-06-11,04:00:00,REGULAR,003015181,000097119
A002,R051,02-06-00,05-06-11,08:00:00,REGULAR,003015314,000097121
A002,R051,02-06-00,05-06-11,12:00:00,REGULAR,003015802,000097136
A002,R051,02-06-00,05-06-11,16:00:00,REGULAR,003016170,000097142
A002,R051,02-06-00,05-06-11,20:00:00,REGULAR,003016938,000097149              
A006,R079,00-00-00,05-01-11,02:00:00,REGULAR,008936644,013755385
A006,R079,00-00-00,05-01-11,06:00:00,REGULAR,008936658,013755393
A006,R079,00-00-00,05-01-11,10:00:00,REGULAR,008936687,013755598
A006,R079,00-00-00,05-01-11,14:00:00,REGULAR,008936819,013756191
A006,R079,00-00-00,05-01-11,14:03:43,DOOR,008936820,013756204
A006,R079,00-00-00,05-01-11,14:03:54,OPEN,008936820,013756204
A006,R079,00-00-00,05-01-11,18:00:00,DOOR,008937194,013756752
A006,R079,00-00-00,05-01-11,22:00:00,OPEN,008937494,013756965                          
A006,R079,00-00-00,05-02-11,02:00:00,REGULAR,008937565,013757019
A006,R079,00-00-00,05-02-11,06:00:00,REGULAR,008937567,013757049
A006,R079,00-00-00,05-02-11,10:00:00,REGULAR,008937641,013758978
A006,R079,00-00-00,05-02-11,14:00:00,REGULAR,008937848,013760026
A006,R079,00-00-00,05-02-11,18:00:00,REGULAR,008938600,013760921
A006,R079,00-00-00,05-02-11,22:00:00,REGULAR,008939315,013761338
A006,R079,00-00-00,05-03-11,02:00:00,REGULAR,008939502,013761404
A006,R079,00-00-00,05-03-11,06:00:00,REGULAR,008939518,013761439              
A006,R079,00-00-00,05-03-11,10:00:00,REGULAR,008939584,013763443
A006,R079,00-00-00,05-03-11,14:00:00,REGULAR,008939779,013764605
A006,R079,00-00-00,05-03-11,18:00:00,REGULAR,008940535,013765579
A006,R079,00-00-00,05-03-11,22:00:00,REGULAR,008941351,013765978
A006,R079,00-00-00,05-04-11,02:00:00,REGULAR,008941535,013766052
A006,R079,00-00-00,05-04-11,06:00:00,REGULAR,008941546,013766091
A006,R079,00-00-00,05-04-11,10:00:00,REGULAR,008941621,013768124
A006,R079,00-00-00,05-04-11,14:00:00,REGULAR,008941821,013769247              
A006,R079,00-00-00,05-04-11,18:00:00,REGULAR,008942583,013770151
A006,R079,00-00-00,05-04-11,22:00:00,REGULAR,008943283,013770555
A006,R079,00-00-00,05-05-11,02:00:00,REGULAR,008943464,013770626
A006,R079,00-00-00,05-05-11,06:00:00,REGULAR,008943473,013770665
A006,R079,00-00-00,05-05-11,10:00:00,REGULAR,008943519,013772711
A006,R079,00-00-00,05-05-11,14:00:00,REGULAR,008943727,013773982
A006,R079,00-00-00,05-05-11,18:00:00,REGULAR,008944476,013774994
A006,R079,00-00-00,05-05-11,22:00:00,REGULAR,008945225,013775423              
A006,R079,00-00-00,05-06-11,02:00:00,REGULAR,008945414,013775542
A006,R079,00-00-00,05-06-11,06:00:00,REGULAR,008945425,013775580
A006,R079,00-00-00,05-06-11,10:00:00,REGULAR,008945499,013777346
A006,R079,00-00-00,05-06-11,14:00:00,REGULAR,008945714,013778445
A006,R079,00-00-00,05-06-11,18:00:00,REGULAR,008946504,013779436
A006,R079,00-00-00,05-06-11,22:00:00,REGULAR,008947174,013779758                                                                                                          
A006,R079,00-00-01,05-01-11,02:00:00,REGULAR,000349449,000267518
A006,R079,00-00-01,05-01-11,06:00:00,REGULAR,000349461,000267521
A006,R079,00-00-01,05-01-11,10:00:00,REGULAR,000349492,000267590
A006,R079,00-00-01,05-01-11,14:00:00,REGULAR,000349643,000267829
A006,R079,00-00-01,05-01-11,18:00:00,REGULAR,000350052,000268052
A006,R079,00-00-01,05-01-11,22:00:00,REGULAR,000350392,000268090
A006,R079,00-00-01,05-02-11,02:00:00,REGULAR,000350459,000268104
A006,R079,00-00-01,05-02-11,06:00:00,REGULAR,000350464,000268113              
A006,R079,00-00-01,05-02-11,10:00:00,REGULAR,000350554,000268892
A006,R079,00-00-01,05-02-11,14:00:00,REGULAR,000350845,000269190
A006,R079,00-00-01,05-02-11,18:00:00,REGULAR,000351662,000269491
A006,R079,00-00-01,05-02-11,22:00:00,REGULAR,000352344,000269601
A006,R079,00-00-01,05-03-11,02:00:00,REGULAR,000352453,000269624
A006,R079,00-00-01,05-03-11,06:00:00,REGULAR,000352458,000269631
A006,R079,00-00-01,05-03-11,10:00:00,REGULAR,000352541,000270429
A006,R079,00-00-01,05-03-11,14:00:00,REGULAR,000352843,000270790              
A006,R079,00-00-01,05-03-11,18:00:00,REGULAR,000353736,000271118
A006,R079,00-00-01,05-03-11,22:00:00,REGULAR,000354469,000271277
A006,R079,00-00-01,05-04-11,02:00:00,REGULAR,000354615,000271304
A006,R079,00-00-01,05-04-11,06:00:00,REGULAR,000354627,000271310
A006,R079,00-00-01,05-04-11,10:00:00,REGULAR,000354728,000272245
A006,R079,00-00-01,05-04-11,14:00:00,REGULAR,000355029,000272642
A006,R079,00-00-01,05-04-11,18:00:00,REGULAR,000355867,000272947
A006,R079,00-00-01,05-04-11,22:00:00,REGULAR,000356534,000273085              
A006,R079,00-00-01,05-05-11,02:00:00,REGULAR,000356663,000273111
A006,R079,00-00-01,05-05-11,06:00:00,REGULAR,000356674,000273119
A006,R079,00-00-01,05-05-11,10:00:00,REGULAR,000356757,000273910
A006,R079,00-00-01,05-05-11,14:00:00,REGULAR,000357027,000274351
A006,R079,00-00-01,05-05-11,18:00:00,REGULAR,000357863,000274696
A006,R079,00-00-01,05-05-11,22:00:00,REGULAR,000358617,000274836
A006,R079,00-00-01,05-06-11,02:00:00,REGULAR,000358749,000274861
A006,R079,00-00-01,05-06-11,06:00:00,REGULAR,000358760,000274868              
A006,R079,00-00-01,05-06-11,10:00:00,REGULAR,000358854,000275553
A006,R079,00-00-01,05-06-11,14:00:00,REGULAR,000359157,000275893
A006,R079,00-00-01,05-06-11,18:00:00,REGULAR,000360051,000276214
A006,R079,00-00-01,05-06-11,22:00:00,REGULAR,000360670,000276322                                                                                                                                                                                                      
A006,R079,00-00-02,05-01-11,02:00:00,REGULAR,004875642,002187599
A006,R079,00-00-02,05-01-11,06:00:00,REGULAR,004875649,002187601              
A006,R079,00-00-02,05-01-11,10:00:00,REGULAR,004875662,002187631
A006,R079,00-00-02,05-01-11,14:00:00,REGULAR,004875788,002187763
A006,R079,00-00-02,05-01-11,18:00:00,REGULAR,004876127,002187874
A006,R079,00-00-02,05-01-11,22:00:00,REGULAR,004876372,002187898
A006,R079,00-00-02,05-02-11,02:00:00,REGULAR,004876421,002187901
A006,R079,00-00-02,05-02-11,06:00:00,REGULAR,004876423,002187905
A006,R079,00-00-02,05-02-11,10:00:00,REGULAR,004876473,002188414
A006,R079,00-00-02,05-02-11,14:00:00,REGULAR,004876691,002188589              
A006,R079,00-00-02,05-02-11,18:00:00,REGULAR,004877340,002188736
A006,R079,00-00-02,05-02-11,22:00:00,REGULAR,004877829,002188785
A006,R079,00-00-02,05-03-11,02:00:00,REGULAR,004877905,002188792
A006,R079,00-00-02,05-03-11,06:00:00,REGULAR,004877912,002188797
A006,R079,00-00-02,05-03-11,10:00:00,REGULAR,004877979,002189295
A006,R079,00-00-02,05-03-11,14:00:00,REGULAR,004878203,002189475
A006,R079,00-00-02,05-03-11,18:00:00,REGULAR,004878871,002189631
A006,R079,00-00-02,05-03-11,22:00:00,REGULAR,004879363,002189714              
A006,R079,00-00-02,05-04-11,02:00:00,REGULAR,004879449,002189722
A006,R079,00-00-02,05-04-11,06:00:00,REGULAR,004879452,002189731
A006,R079,00-00-02,05-04-11,10:00:00,REGULAR,004879533,002190251
A006,R079,00-00-02,05-04-11,14:00:00,REGULAR,004879748,002190449
A006,R079,00-00-02,05-04-11,18:00:00,REGULAR,004880418,002190611
A006,R079,00-00-02,05-04-11,22:00:00,REGULAR,004880947,002190669
A006,R079,00-00-02,05-05-11,02:00:00,REGULAR,004881018,002190678
A006,R079,00-00-02,05-05-11,06:00:00,REGULAR,004881020,002190689              
A006,R079,00-00-02,05-05-11,10:00:00,REGULAR,004881068,002191174
A006,R079,00-00-02,05-05-11,14:00:00,REGULAR,004881297,002191366
A006,R079,00-00-02,05-05-11,18:00:00,REGULAR,004882012,002191525
A006,R079,00-00-02,05-05-11,22:00:00,REGULAR,004882590,002191593
A006,R079,00-00-02,05-06-11,02:00:00,REGULAR,004882683,002191602
A006,R079,00-00-02,05-06-11,06:00:00,REGULAR,004882693,002191606
A006,R079,00-00-02,05-06-11,10:00:00,REGULAR,004882765,002192011
A006,R079,00-00-02,05-06-11,14:00:00,REGULAR,004883004,002192226              
A006,R079,00-00-02,05-06-11,18:00:00,REGULAR,004883774,002192376
A006,R079,00-00-02,05-06-11,22:00:00,REGULAR,004884226,002192457                                                                                                                                                                                                                                                                                                  
A006,R079,00-00-03,05-01-11,02:00:00,REGULAR,000006305,000002576
A006,R079,00-00-03,05-01-11,06:00:00,REGULAR,000006309,000002576              
A006,R079,00-00-03,05-01-11,10:00:00,REGULAR,000006322,000002602
A006,R079,00-00-03,05-01-11,14:00:00,REGULAR,000006420,000002670
A006,R079,00-00-03,05-01-11,18:00:00,REGULAR,000006708,000002761
A006,R079,00-00-03,05-01-11,22:00:00,REGULAR,000006869,000002779
A006,R079,00-00-03,05-02-11,02:00:00,REGULAR,000006913,000002782
A006,R079,00-00-03,05-02-11,06:00:00,REGULAR,000006915,000002786
A006,R079,00-00-03,05-02-11,10:00:00,REGULAR,000006963,000003135
A006,R079,00-00-03,05-02-11,14:00:00,REGULAR,000007121,000003248              
A006,R079,00-00-03,05-02-11,18:00:00,REGULAR,000007625,000003367
A006,R079,00-00-03,05-02-11,22:00:00,REGULAR,000007985,000003393
A006,R079,00-00-03,05-03-11,02:00:00,REGULAR,000008045,000003397
A006,R079,00-00-03,05-03-11,06:00:00,REGULAR,000008054,000003402
A006,R079,00-00-03,05-03-11,10:00:00,REGULAR,000008107,000003770
A006,R079,00-00-03,05-03-11,14:00:00,REGULAR,000008291,000003874
A006,R079,00-00-03,05-03-11,18:00:00,REGULAR,000008856,000003974
A006,R079,00-00-03,05-03-11,22:00:00,REGULAR,000009250,000004041              
A006,R079,00-00-03,05-04-11,02:00:00,REGULAR,000009321,000004046
A006,R079,00-00-03,05-04-11,06:00:00,REGULAR,000009325,000004049
A006,R079,00-00-03,05-04-11,10:00:00,REGULAR,000009375,000004448
A006,R079,00-00-03,05-04-11,14:00:00,REGULAR,000009536,000004574
A006,R079,00-00-03,05-04-11,18:00:00,REGULAR,000010107,000004690
A006,R079,00-00-03,05-04-11,22:00:00,REGULAR,000010521,000004721
A006,R079,00-00-03,05-05-11,02:00:00,REGULAR,000010573,000004728
A006,R079,00-00-03,05-05-11,06:00:00,REGULAR,000010577,000004732              
A006,R079,00-00-03,05-05-11,10:00:00,REGULAR,000010623,000005085
A006,R079,00-00-03,05-05-11,14:00:00,REGULAR,000010792,000005210
A006,R079,00-00-03,05-05-11,18:00:00,REGULAR,000011372,000005312
A006,R079,00-00-03,05-05-11,22:00:00,REGULAR,000011811,000005363
A006,R079,00-00-03,05-06-11,02:00:00,REGULAR,000011877,000005371
A006,R079,00-00-03,05-06-11,06:00:00,REGULAR,000011879,000005374
A006,R079,00-00-03,05-06-11,10:00:00,REGULAR,000011938,000005679
A006,R079,00-00-03,05-06-11,14:00:00,REGULAR,000012132,000005777              
A006,R079,00-00-03,05-06-11,18:00:00,REGULAR,000012724,000005890
A006,R079,00-00-03,05-06-11,22:00:00,REGULAR,000013085,000005920                                                                                                                                                                                                                                                                                                  
A006,R079,00-00-04,05-01-11,02:00:00,REGULAR,004754150,002215161
A006,R079,00-00-04,05-01-11,06:00:00,REGULAR,004754158,002215164              
A006,R079,00-00-04,05-01-11,10:00:00,REGULAR,004754177,002215193
A006,R079,00-00-04,05-01-11,14:00:00,REGULAR,004754263,002215249
A006,R079,00-00-04,05-01-11,18:00:00,REGULAR,004754590,002215337
A006,R079,00-00-04,05-01-11,22:00:00,REGULAR,004754754,002215354
A006,R079,00-00-04,05-02-11,02:00:00,REGULAR,004754780,002215360
A006,R079,00-00-04,05-02-11,06:00:00,REGULAR,004754786,002215370
A006,R079,00-00-04,05-02-11,10:00:00,REGULAR,004754843,002215663
A006,R079,00-00-04,05-02-11,14:00:00,REGULAR,004755012,002215748              
A006,R079,00-00-04,05-02-11,18:00:00,REGULAR,004755523,002215843
A006,R079,00-00-04,05-02-11,22:00:00,REGULAR,004755849,002215876
A006,R079,00-00-04,05-03-11,02:00:00,REGULAR,004755906,002215879
A006,R079,00-00-04,05-03-11,06:00:00,REGULAR,004755909,002215882
A006,R079,00-00-04,05-03-11,10:00:00,REGULAR,004755957,002216169
A006,R079,00-00-04,05-03-11,14:00:00,REGULAR,004756114,002216265
A006,R079,00-00-04,05-03-11,18:00:00,REGULAR,004756696,002216379
A006,R079,00-00-04,05-03-11,22:00:00,REGULAR,004757084,002216426              
A006,R079,00-00-04,05-04-11,02:00:00,REGULAR,004757143,002216427
