,Unnamed: 0,C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn,ENTRIESn_hourly
303,355,A002,R051,02-05-00,05-01-11,00:00:00,REGULAR,634,0,1.0
304,356,A002,R051,02-05-00,05-01-11,04:00:00,REGULAR,634,0,0.0
305,357,A002,R051,02-05-00,05-01-11,08:00:00,REGULAR,634,0,0.0
306,358,A002,R051,02-05-00,05-01-11,12:00:00,REGULAR,634,0,0.0
307,359,A002,R051,02-05-00,05-01-11,16:00:00,REGULAR,634,0,0.0
308,360,A002,R051,02-05-00,05-01-11,20:00:00,REGULAR,634,0,0.0
309,361,A002,R051,02-05-00,05-02-11,00:00:00,REGULAR,634,0,0.0
310,362,A002,R051,02-05-00,05-02-11,04:00:00,REGULAR,634,0,0.0
311,363,A002,R051,02-05-00,05-02-11,08:00:00,REGULAR,634,0,0.0
312,364,A002,R051,02-05-00,05-02-11,12:00:00,REGULAR,634,0,0.0
313,365,A002,R051,02-05-00,05-02-11,16:00:00,REGULAR,634,0,0.0
314,366,A002,R051,02-05-00,05-02-11,20:00:00,REGULAR,634,0,0.0
315,367,A002,R051,02-05-00,05-03-11,00:00:00,REGULAR,635,0,1.0
316,368,A002,R051,02-05-00,05-03-11,04:00:00,REGULAR,635,0,0.0
317,369,A002,R051,02-05-00,05-03-11,08:00:00,REGULAR,635,0,0.0
318,370,A002,R051,02-05-00,05-03-11,12:00:00,REGULAR,635,0,0.0
319,371,A002,R051,02-05-00,05-03-11,16:00:00,REGULAR,636,0,1.0
320,372,A002,R051,02-05-00,05-03-11,20:00:00,REGULAR,636,0,0.0
321,373,A002,R051,02-05-00,05-04-11,00:00:00,REGULAR,636,0,0.0
322,374,A002,R051,02-05-00,05-04-11,04:00:00,REGULAR,636,0,0.0
323,375,A002,R051,02-05-00,05-04-11,08:00:00,REGULAR,636,0,0.0
324,376,A002,R051,02-05-00,05-04-11,12:00:00,REGULAR,636,0,0.0
325,377,A002,R051,02-05-00,05-04-11,16:00:00,REGULAR,636,0,0.0
326,378,A002,R051,02-05-00,05-04-11,20:00:00,REGULAR,636,0,0.0
327,379,A002,R051,02-05-00,05-05-11,00:00:00,REGULAR,636,0,0.0
328,380,A002,R051,02-05-00,05-05-11,04:00:00,REGULAR,636,0,0.0
329,381,A002,R051,02-05-00,05-05-11,08:00:00,REGULAR,636,0,0.0
330,382,A002,R051,02-05-00,05-05-11,12:00:00,REGULAR,640,0,4.0
331,383,A002,R051,02-05-00,05-05-11,16:00:00,REGULAR,640,0,0.0
332,384,A002,R051,02-05-00,05-05-11,20:00:00,REGULAR,640,0,0.0
333,385,A002,R051,02-05-00,05-06-11,00:00:00,REGULAR,640,0,0.0
334,386,A002,R051,02-05-00,05-06-11,04:00:00,REGULAR,640,0,0.0
335,387,A002,R051,02-05-00,05-06-11,08:00:00,REGULAR,640,0,0.0
336,388,A002,R051,02-05-00,05-06-11,12:00:00,REGULAR,640,0,0.0
337,389,A002,R051,02-05-00,05-06-11,16:00:00,REGULAR,641,0,1.0
338,390,A002,R051,02-05-00,05-06-11,20:00:00,REGULAR,641,0,0.0
339,391,A002,R051,02-05-01,05-01-11,00:00:00,REGULAR,0,306,1.0
340,392,A002,R051,02-05-01,05-01-11,04:00:00,REGULAR,0,306,0.0
341,393,A002,R051,02-05-01,05-01-11,08:00:00,REGULAR,0,306,0.0
342,394,A002,R051,02-05-01,05-01-11,12:00:00,REGULAR,0,306,0.0
343,395,A002,R051,02-05-01,05-01-11,16:00:00,REGULAR,0,306,0.0
344,396,A002,R051,02-05-01,05-01-11,20:00:00,REGULAR,0,306,0.0
345,397,A002,R051,02-05-01,05-02-11,00:00:00,REGULAR,0,306,0.0
346,398,A002,R051,02-05-01,05-02-11,04:00:00,REGULAR,0,306,0.0
347,399,A002,R051,02-05-01,05-02-11,08:00:00,REGULAR,0,306,0.0
348,400,A002,R051,02-05-01,05-02-11,12:00:00,REGULAR,0,306,0.0
349,401,A002,R051,02-05-01,05-02-11,16:00:00,REGULAR,0,306,0.0
350,402,A002,R051,02-05-01,05-02-11,20:00:00,REGULAR,0,306,0.0
351,403,A002,R051,02-05-01,05-03-11,00:00:00,REGULAR,0,306,0.0
352,404,A002,R051,02-05-01,05-03-11,04:00:00,REGULAR,0,306,0.0
353,405,A002,R051,02-05-01,05-03-11,08:00:00,REGULAR,0,306,0.0
354,406,A002,R051,02-05-01,05-03-11,12:00:00,REGULAR,0,306,0.0
355,407,A002,R051,02-05-01,05-03-11,16:00:00,REGULAR,0,306,0.0
356,408,A002,R051,02-05-01,05-03-11,20:00:00,REGULAR,0,306,0.0
357,409,A002,R051,02-05-01,05-04-11,00:00:00,REGULAR,0,306,0.0
358,410,A002,R051,02-05-01,05-04-11,04:00:00,REGULAR,0,306,0.0
359,411,A002,R051,02-05-01,05-04-11,08:00:00,REGULAR,0,306,0.0
360,412,A002,R051,02-05-01,05-04-11,12:00:00,REGULAR,0,306,0.0
361,413,A002,R051,02-05-01,05-04-11,16:00:00,REGULAR,0,306,0.0
362,414,A002,R051,02-05-01,05-04-11,20:00:00,REGULAR,0,306,0.0
363,415,A002,R051,02-05-01,05-05-11,00:00:00,REGULAR,0,306,0.0
364,416,A002,R051,02-05-01,05-05-11,04:00:00,REGULAR,0,306,0.0
365,417,A002,R051,02-05-01,05-05-11,08:00:00,REGULAR,0,306,0.0
366,418,A002,R051,02-05-01,05-05-11,12:00:00,REGULAR,0,307,0.0
367,419,A002,R051,02-05-01,05-05-11,16:00:00,REGULAR,0,307,0.0
368,420,A002,R051,02-05-01,05-05-11,20:00:00,REGULAR,0,307,0.0
369,421,A002,R051,02-05-01,05-06-11,00:00:00,REGULAR,0,307,0.0
370,422,A002,R051,02-05-01,05-06-11,04:00:00,REGULAR,0,307,0.0
371,423,A002,R051,02-05-01,05-06-11,08:00:00,REGULAR,0,307,0.0
372,424,A002,R051,02-05-01,05-06-11,12:00:00,REGULAR,0,307,0.0
373,425,A002,R051,02-05-01,05-06-11,16:00:00,REGULAR,0,308,0.0
374,426,A002,R051,02-05-01,05-06-11,20:00:00,REGULAR,0,308,0.0
375,427,A002,R051,02-06-00,05-01-11,00:00:00,REGULAR,3006499,96953,1.0
376,428,A002,R051,02-06-00,05-01-11,04:00:00,REGULAR,3006539,96954,40.0
377,429,A002,R051,02-06-00,05-01-11,08:00:00,REGULAR,3006572,96954,33.0
378,430,A002,R051,02-06-00,05-01-11,12:00:00,REGULAR,3006708,96959,136.0
379,431,A002,R051,02-06-00,05-01-11,16:00:00,REGULAR,3006907,96960,199.0
380,432,A002,R051,02-06-00,05-01-11,20:00:00,REGULAR,3007135,96979,228.0
381,433,A002,R051,02-06-00,05-02-11,00:00:00,REGULAR,3007228,96981,93.0
382,434,A002,R051,02-06-00,05-02-11,04:00:00,REGULAR,3007242,96982,14.0
383,435,A002,R051,02-06-00,05-02-11,08:00:00,REGULAR,3007378,96985,136.0
384,436,A002,R051,02-06-00,05-02-11,12:00:00,REGULAR,3007854,96993,476.0
385,437,A002,R051,02-06-00,05-02-11,16:00:00,REGULAR,3008171,96997,317.0
386,438,A002,R051,02-06-00,05-02-11,20:00:00,REGULAR,3008916,97006,745.0
387,439,A002,R051,02-06-00,05-03-11,00:00:00,REGULAR,3009107,97010,191.0
388,440,A002,R051,02-06-00,05-03-11,04:00:00,REGULAR,3009113,97010,6.0
389,441,A002,R051,02-06-00,05-03-11,08:00:00,REGULAR,3009246,97012,133.0
390,442,A002,R051,02-06-00,05-03-11,12:00:00,REGULAR,3009721,97016,475.0
391,443,A002,R051,02-06-00,05-03-11,16:00:00,REGULAR,3010054,97022,333.0
392,444,A002,R051,02-06-00,05-03-11,20:00:00,REGULAR,3010835,97032,781.0
393,445,A002,R051,02-06-00,05-04-11,00:00:00,REGULAR,3011093,97036,258.0
394,446,A002,R051,02-06-00,05-04-11,04:00:00,REGULAR,3011112,97038,19.0
395,447,A002,R051,02-06-00,05-04-11,08:00:00,REGULAR,3011245,97039,133.0
396,448,A002,R051,02-06-00,05-04-11,12:00:00,REGULAR,3011790,97044,545.0
397,449,A002,R051,02-06-00,05-04-11,16:00:00,REGULAR,3012112,97049,322.0
398,450,A002,R051,02-06-00,05-04-11,20:00:00,REGULAR,3012938,97055,826.0
399,451,A002,R051,02-06-00,05-05-11,00:00:00,REGULAR,3013175,97059,237.0
400,452,A002,R051,02-06-00,05-05-11,04:00:00,REGULAR,3013190,97061,15.0
401,453,A002,R051,02-06-00,05-05-11,08:00:00,REGULAR,3013330,97065,140.0
402,461,A002,R051,02-06-00,05-05-11,16:00:00,REGULAR,3014169,97084,839.0
403,462,A002,R051,02-06-00,05-05-11,20:00:00,REGULAR,3014917,97116,748.0
404,463,A002,R051,02-06-00,05-06-11,00:00:00,REGULAR,3015160,97118,243.0
405,464,A002,R051,02-06-00,05-06-11,04:00:00,REGULAR,3015181,97119,21.0
406,465,A002,R051,02-06-00,05-06-11,08:00:00,REGULAR,3015314,97121,133.0
407,466,A002,R051,02-06-00,05-06-11,12:00:00,REGULAR,3015802,97136,488.0
408,467,A002,R051,02-06-00,05-06-11,16:00:00,REGULAR,3016170,97142,368.0
409,468,A002,R051,02-06-00,05-06-11,20:00:00,REGULAR,3016938,97149,768.0
410,469,A006,R079,00-00-00,05-01-11,02:00:00,REGULAR,8936644,13755385,1.0
411,470,A006,R079,00-00-00,05-01-11,06:00:00,REGULAR,8936658,13755393,14.0
412,471,A006,R079,00-00-00,05-01-11,10:00:00,REGULAR,8936687,13755598,29.0
413,472,A006,R079,00-00-00,05-01-11,14:00:00,REGULAR,8936819,13756191,132.0
414,477,A006,R079,00-00-00,05-02-11,02:00:00,REGULAR,8937565,13757019,746.0
415,478,A006,R079,00-00-00,05-02-11,06:00:00,REGULAR,8937567,13757049,2.0
416,479,A006,R079,00-00-00,05-02-11,10:00:00,REGULAR,8937641,13758978,74.0
417,480,A006,R079,00-00-00,05-02-11,14:00:00,REGULAR,8937848,13760026,207.0
418,481,A006,R079,00-00-00,05-02-11,18:00:00,REGULAR,8938600,13760921,752.0
419,482,A006,R079,00-00-00,05-02-11,22:00:00,REGULAR,8939315,13761338,715.0
420,483,A006,R079,00-00-00,05-03-11,02:00:00,REGULAR,8939502,13761404,187.0
421,484,A006,R079,00-00-00,05-03-11,06:00:00,REGULAR,8939518,13761439,16.0
422,485,A006,R079,00-00-00,05-03-11,10:00:00,REGULAR,8939584,13763443,66.0
423,486,A006,R079,00-00-00,05-03-11,14:00:00,REGULAR,8939779,13764605,195.0
424,487,A006,R079,00-00-00,05-03-11,18:00:00,REGULAR,8940535,13765579,756.0
425,488,A006,R079,00-00-00,05-03-11,22:00:00,REGULAR,8941351,13765978,816.0
426,489,A006,R079,00-00-00,05-04-11,02:00:00,REGULAR,8941535,13766052,184.0
427,490,A006,R079,00-00-00,05-04-11,06:00:00,REGULAR,8941546,13766091,11.0
428,491,A006,R079,00-00-00,05-04-11,10:00:00,REGULAR,8941621,13768124,75.0
429,492,A006,R079,00-00-00,05-04-11,14:00:00,REGULAR,8941821,13769247,200.0
430,493,A006,R079,00-00-00,05-04-11,18:00:00,REGULAR,8942583,13770151,762.0
431,494,A006,R079,00-00-00,05-04-11,22:00:00,REGULAR,8943283,13770555,700.0
432,495,A006,R079,00-00-00,05-05-11,02:00:00,REGULAR,8943464,13770626,181.0
433,496,A006,R079,00-00-00,05-05-11,06:00:00,REGULAR,8943473,13770665,9.0
434,497,A006,R079,00-00-00,05-05-11,10:00:00,REGULAR,8943519,13772711,46.0
435,498,A006,R079,00-00-00,05-05-11,14:00:00,REGULAR,8943727,13773982,208.0
436,499,A006,R079,00-00-00,05-05-11,18:00:00,REGULAR,8944476,13774994,749.0
437,500,A006,R079,00-00-00,05-05-11,22:00:00,REGULAR,8945225,13775423,749.0
438,501,A006,R079,00-00-00,05-06-11,02:00:00,REGULAR,8945414,13775542,189.0
439,502,A006,R079,00-00-00,05-06-11,06:00:00,REGULAR,8945425,13775580,11.0
440,503,A006,R079,00-00-00,05-06-11,10:00:00,REGULAR,8945499,13777346,74.0
441,504,A006,R079,00-00-00,05-06-11,14:00:00,REGULAR,8945714,13778445,215.0
442,505,A006,R079,00-00-00,05-06-11,18:00:00,REGULAR,8946504,13779436,790.0
443,506,A006,R079,00-00-00,05-06-11,22:00:00,REGULAR,8947174,13779758,670.0
444,507,A006,R079,00-00-01,05-01-11,02:00:00,REGULAR,349449,267518,1.0
445,508,A006,R079,00-00-01,05-01-11,06:00:00,REGULAR,349461,267521,12.0
446,509,A006,R079,00-00-01,05-01-11,10:00:00,REGULAR,349492,267590,31.0
447,510,A006,R079,00-00-01,05-01-11,14:00:00,REGULAR,349643,267829,151.0
448,511,A006,R079,00-00-01,05-01-11,18:00:00,REGULAR,350052,268052,409.0
449,512,A006,R079,00-00-01,05-01-11,22:00:00,REGULAR,350392,268090,340.0
450,513,A006,R079,00-00-01,05-02-11,02:00:00,REGULAR,350459,268104,67.0
451,514,A006,R079,00-00-01,05-02-11,06:00:00,REGULAR,350464,268113,5.0
452,515,A006,R079,00-00-01,05-02-11,10:00:00,REGULAR,350554,268892,90.0
453,516,A006,R079,00-00-01,05-02-11,14:00:00,REGULAR,350845,269190,291.0
454,517,A006,R079,00-00-01,05-02-11,18:00:00,REGULAR,351662,269491,817.0
455,518,A006,R079,00-00-01,05-02-11,22:00:00,REGULAR,352344,269601,682.0
456,519,A006,R079,00-00-01,05-03-11,02:00:00,REGULAR,352453,269624,109.0
457,520,A006,R079,00-00-01,05-03-11,06:00:00,REGULAR,352458,269631,5.0
458,521,A006,R079,00-00-01,05-03-11,10:00:00,REGULAR,352541,270429,83.0
459,522,A006,R079,00-00-01,05-03-11,14:00:00,REGULAR,352843,270790,302.0
460,523,A006,R079,00-00-01,05-03-11,18:00:00,REGULAR,353736,271118,893.0
461,524,A006,R079,00-00-01,05-03-11,22:00:00,REGULAR,354469,271277,733.0
462,525,A006,R079,00-00-01,05-04-11,02:00:00,REGULAR,354615,271304,146.0
463,526,A006,R079,00-00-01,05-04-11,06:00:00,REGULAR,354627,271310,12.0
464,527,A006,R079,00-00-01,05-04-11,10:00:00,REGULAR,354728,272245,101.0
465,528,A006,R079,00-00-01,05-04-11,14:00:00,REGULAR,355029,272642,301.0
466,529,A006,R079,00-00-01,05-04-11,18:00:00,REGULAR,355867,272947,838.0
467,530,A006,R079,00-00-01,05-04-11,22:00:00,REGULAR,356534,273085,667.0
468,531,A006,R079,00-00-01,05-05-11,02:00:00,REGULAR,356663,273111,129.0
469,532,A006,R079,00-00-01,05-05-11,06:00:00,REGULAR,356674,273119,11.0
470,533,A006,R079,00-00-01,05-05-11,10:00:00,REGULAR,356757,273910,83.0
471,534,A006,R079,00-00-01,05-05-11,14:00:00,REGULAR,357027,274351,270.0
472,535,A006,R079,00-00-01,05-05-11,18:00:00,REGULAR,357863,274696,836.0
473,536,A006,R079,00-00-01,05-05-11,22:00:00,REGULAR,358617,274836,754.0
474,537,A006,R079,00-00-01,05-06-11,02:00:00,REGULAR,358749,274861,132.0
475,538,A006,R079,00-00-01,05-06-11,06:00:00,REGULAR,358760,274868,11.0
476,539,A006,R079,00-00-01,05-06-11,10:00:00,REGULAR,358854,275553,94.0
477,540,A006,R079,00-00-01,05-06-11,14:00:00,REGULAR,359157,275893,303.0
478,541,A006,R079,00-00-01,05-06-11,18:00:00,REGULAR,360051,276214,894.0
479,542,A006,R079,00-00-01,05-06-11,22:00:00,REGULAR,360670,276322,619.0
480,543,A006,R079,00-00-02,05-01-11,02:00:00,REGULAR,4875642,2187599,1.0
481,544,A006,R079,00-00-02,05-01-11,06:00:00,REGULAR,4875649,2187601,7.0
482,545,A006,R079,00-00-02,05-01-11,10:00:00,REGULAR,4875662,2187631,13.0
483,546,A006,R079,00-00-02,05-01-11,14:00:00,REGULAR,4875788,2187763,126.0
484,547,A006,R079,00-00-02,05-01-11,18:00:00,REGULAR,4876127,2187874,339.0
485,548,A006,R079,00-00-02,05-01-11,22:00:00,REGULAR,4876372,2187898,245.0
486,549,A006,R079,00-00-02,05-02-11,02:00:00,REGULAR,4876421,2187901,49.0
487,550,A006,R079,00-00-02,05-02-11,06:00:00,REGULAR,4876423,2187905,2.0
488,551,A006,R079,00-00-02,05-02-11,10:00:00,REGULAR,4876473,2188414,50.0
489,552,A006,R079,00-00-02,05-02-11,14:00:00,REGULAR,4876691,2188589,218.0
490,553,A006,R079,00-00-02,05-02-11,18:00:00,REGULAR,4877340,2188736,649.0
491,554,A006,R079,00-00-02,05-02-11,22:00:00,REGULAR,4877829,2188785,489.0
492,555,A006,R079,00-00-02,05-03-11,02:00:00,REGULAR,4877905,2188792,76.0
493,556,A006,R079,00-00-02,05-03-11,06:00:00,REGULAR,4877912,2188797,7.0
494,557,A006,R079,00-00-02,05-03-11,10:00:00,REGULAR,4877979,2189295,67.0
495,558,A006,R079,00-00-02,05-03-11,14:00:00,REGULAR,4878203,2189475,224.0
496,559,A006,R079,00-00-02,05-03-11,18:00:00,REGULAR,4878871,2189631,668.0
497,560,A006,R079,00-00-02,05-03-11,22:00:00,REGULAR,4879363,2189714,492.0
498,561,A006,R079,00-00-02,05-04-11,02:00:00,REGULAR,4879449,2189722,86.0
499,562,A006,R079,00-00-02,05-04-11,06:00:00,REGULAR,4879452,2189731,3.0
500,563,A006,R079,00-00-02,05-04-11,10:00:00,REGULAR,4879533,2190251,81.0
501,564,A006,R079,00-00-02,05-04-11,14:00:00,REGULAR,4879748,2190449,215.0
502,565,A006,R079,00-00-02,05-04-11,18:00:00,REGULAR,4880418,2190611,670.0
503,566,A006,R079,00-00-02,05-04-11,22:00:00,REGULAR,4880947,2190669,529.0
504,567,A006,R079,00-00-02,05-05-11,02:00:00,REGULAR,4881018,2190678,71.0
505,568,A006,R079,00-00-02,05-05-11,06:00:00,REGULAR,4881020,2190689,2.0
506,569,A006,R079,00-00-02,05-05-11,10:00:00,REGULAR,4881068,2191174,48.0
507,570,A006,R079,00-00-02,05-05-11,14:00:00,REGULAR,4881297,2191366,229.0
508,571,A006,R079,00-00-02,05-05-11,18:00:00,REGULAR,4882012,2191525,715.0
509,572,A006,R079,00-00-02,05-05-11,22:00:00,REGULAR,4882590,2191593,578.0
510,573,A006,R079,00-00-02,05-06-11,02:00:00,REGULAR,4882683,2191602,93.0
511,574,A006,R079,00-00-02,05-06-11,06:00:00,REGULAR,4882693,2191606,10.0
512,575,A006,R079,00-00-02,05-06-11,10:00:00,REGULAR,4882765,2192011,72.0
513,576,A006,R079,00-00-02,05-06-11,14:00:00,REGULAR,4883004,2192226,239.0
514,577,A006,R079,00-00-02,05-06-11,18:00:00,REGULAR,4883774,2192376,770.0
515,578,A006,R079,00-00-02,05-06-11,22:00:00,REGULAR,4884226,2192457,452.0
516,579,A006,R079,00-00-03,05-01-11,02:00:00,REGULAR,6305,2576,1.0
517,580,A006,R079,00-00-03,05-01-11,06:00:00,REGULAR,6309,2576,4.0
518,581,A006,R079,00-00-03,05-01-11,10:00:00,REGULAR,6322,2602,13.0
519,582,A006,R079,00-00-03,05-01-11,14:00:00,REGULAR,6420,2670,98.0
520,583,A006,R079,00-00-03,05-01-11,18:00:00,REGULAR,6708,2761,288.0
521,584,A006,R079,00-00-03,05-01-11,22:00:00,REGULAR,6869,2779,161.0
522,585,A006,R079,00-00-03,05-02-11,02:00:00,REGULAR,6913,2782,44.0
523,586,A006,R079,00-00-03,05-02-11,06:00:00,REGULAR,6915,2786,2.0
524,587,A006,R079,00-00-03,05-02-11,10:00:00,REGULAR,6963,3135,48.0
525,588,A006,R079,00-00-03,05-02-11,14:00:00,REGULAR,7121,3248,158.0
526,589,A006,R079,00-00-03,05-02-11,18:00:00,REGULAR,7625,3367,504.0
527,590,A006,R079,00-00-03,05-02-11,22:00:00,REGULAR,7985,3393,360.0
528,591,A006,R079,00-00-03,05-03-11,02:00:00,REGULAR,8045,3397,60.0
529,592,A006,R079,00-00-03,05-03-11,06:00:00,REGULAR,8054,3402,9.0
530,593,A006,R079,00-00-03,05-03-11,10:00:00,REGULAR,8107,3770,53.0
531,594,A006,R079,00-00-03,05-03-11,14:00:00,REGULAR,8291,3874,184.0
532,595,A006,R079,00-00-03,05-03-11,18:00:00,REGULAR,8856,3974,565.0
533,596,A006,R079,00-00-03,05-03-11,22:00:00,REGULAR,9250,4041,394.0
534,597,A006,R079,00-00-03,05-04-11,02:00:00,REGULAR,9321,4046,71.0
535,598,A006,R079,00-00-03,05-04-11,06:00:00,REGULAR,9325,4049,4.0
536,599,A006,R079,00-00-03,05-04-11,10:00:00,REGULAR,9375,4448,50.0
537,600,A006,R079,00-00-03,05-04-11,14:00:00,REGULAR,9536,4574,161.0
538,601,A006,R079,00-00-03,05-04-11,18:00:00,REGULAR,10107,4690,571.0
539,602,A006,R079,00-00-03,05-04-11,22:00:00,REGULAR,10521,4721,414.0
540,603,A006,R079,00-00-03,05-05-11,02:00:00,REGULAR,10573,4728,52.0
541,604,A006,R079,00-00-03,05-05-11,06:00:00,REGULAR,10577,4732,4.0
542,605,A006,R079,00-00-03,05-05-11,10:00:00,REGULAR,10623,5085,46.0
543,606,A006,R079,00-00-03,05-05-11,14:00:00,REGULAR,10792,5210,169.0
544,607,A006,R079,00-00-03,05-05-11,18:00:00,REGULAR,11372,5312,580.0
545,608,A006,R079,00-00-03,05-05-11,22:00:00,REGULAR,11811,5363,439.0
546,609,A006,R079,00-00-03,05-06-11,02:00:00,REGULAR,11877,5371,66.0
547,610,A006,R079,00-00-03,05-06-11,06:00:00,REGULAR,11879,5374,2.0
548,611,A006,R079,00-00-03,05-06-11,10:00:00,REGULAR,11938,5679,59.0
549,612,A006,R079,00-00-03,05-06-11,14:00:00,REGULAR,12132,5777,194.0
550,613,A006,R079,00-00-03,05-06-11,18:00:00,REGULAR,12724,5890,592.0
551,614,A006,R079,00-00-03,05-06-11,22:00:00,REGULAR,13085,5920,361.0
552,615,A006,R079,00-00-04,05-01-11,02:00:00,REGULAR,4754150,2215161,1.0
553,616,A006,R079,00-00-04,05-01-11,06:00:00,REGULAR,4754158,2215164,8.0
554,617,A006,R079,00-00-04,05-01-11,10:00:00,REGULAR,4754177,2215193,19.0
555,618,A006,R079,00-00-04,05-01-11,14:00:00,REGULAR,4754263,2215249,86.0
556,619,A006,R079,00-00-04,05-01-11,18:00:00,REGULAR,4754590,2215337,327.0
557,620,A006,R079,00-00-04,05-01-11,22:00:00,REGULAR,4754754,2215354,164.0
558,621,A006,R079,00-00-04,05-02-11,02:00:00,REGULAR,4754780,2215360,26.0
559,622,A006,R079,00-00-04,05-02-11,06:00:00,REGULAR,4754786,2215370,6.0
560,623,A006,R079,00-00-04,05-02-11,10:00:00,REGULAR,4754843,2215663,57.0
561,624,A006,R079,00-00-04,05-02-11,14:00:00,REGULAR,4755012,2215748,169.0
562,625,A006,R079,00-00-04,05-02-11,18:00:00,REGULAR,4755523,2215843,511.0
563,626,A006,R079,00-00-04,05-02-11,22:00:00,REGULAR,4755849,2215876,326.0
564,627,A006,R079,00-00-04,05-03-11,02:00:00,REGULAR,4755906,2215879,57.0
565,628,A006,R079,00-00-04,05-03-11,06:00:00,REGULAR,4755909,2215882,3.0
566,629,A006,R079,00-00-04,05-03-11,10:00:00,REGULAR,4755957,2216169,48.0
567,630,A006,R079,00-00-04,05-03-11,14:00:00,REGULAR,4756114,2216265,157.0
568,631,A006,R079,00-00-04,05-03-11,18:00:00,REGULAR,4756696,2216379,582.0
569,632,A006,R079,00-00-04,05-03-11,22:00:00,REGULAR,4757084,2216426,388.0
570,633,A006,R079,00-00-04,05-04-11,02:00:00,REGULAR,4757143,2216427,59.0
571,634,A006,R079,00-00-04,05-04-11,06:00:00,REGULAR,4757147,2216435,4.0
572,635,A006,R079,00-00-04,05-04-11,10:00:00,REGULAR,4757227,2216750,80.0
573,636,A006,R079,00-00-04,05-04-11,14:00:00,REGULAR,4757392,2216833,165.0
574,637,A006,R079,00-00-04,05-04-11,18:00:00,REGULAR,4757941,2216922,549.0
575,638,A006,R079,00-00-04,05-04-11,22:00:00,REGULAR,4758280,2216947,339.0
576,639,A006,R079,00-00-04,05-05-11,02:00:00,REGULAR,4758341,2216955,61.0
577,640,A006,R079,00-00-04,05-05-11,06:00:00,REGULAR,4758347,2216960,6.0
578,641,A006,R079,00-00-04,05-05-11,10:00:00,REGULAR,4758401,2217293,54.0
579,642,A006,R079,00-00-04,05-05-11,14:00:00,REGULAR,4758571,2217397,170.0
580,643,A006,R079,00-00-04,05-05-11,18:00:00,REGULAR,4759180,2217514,609.0
581,644,A006,R079,00-00-04,05-05-11,22:00:00,REGULAR,4759580,2217583,400.0
582,645,A006,R079,00-00-04,05-06-11,02:00:00,REGULAR,4759652,2217593,72.0
583,646,A006,R079,00-00-04,05-06-11,06:00:00,REGULAR,4759661,2217604,9.0
584,647,A006,R079,00-00-04,05-06-11,10:00:00,REGULAR,4759732,2217886,71.0
585,648,A006,R079,00-00-04,05-06-11,14:00:00,REGULAR,4759897,2218001,165.0
586,649,A006,R079,00-00-04,05-06-11,18:00:00,REGULAR,4760519,2218115,622.0
587,650,A006,R079,00-00-04,05-06-11,22:00:00,REGULAR,4760845,2218143,326.0
588,651,A006,R079,00-03-00,05-01-11,02:00:00,REGULAR,5444111,2637907,1.0
589,652,A006,R079,00-03-00,05-01-11,06:00:00,REGULAR,5444116,2637910,5.0
590,653,A006,R079,00-03-00,05-01-11,10:00:00,REGULAR,5444127,2637935,11.0
591,654,A006,R079,00-03-00,05-01-11,14:00:00,REGULAR,5444246,2638030,119.0
592,655,A006,R079,00-03-00,05-01-11,18:00:00,REGULAR,5444617,2638149,371.0
593,656,A006,R079,00-03-00,05-01-11,22:00:00,REGULAR,5444757,2638172,140.0
594,657,A006,R079,00-03-00,05-02-11,02:00:00,REGULAR,5444770,2638173,13.0
595,658,A006,R079,00-03-00,05-02-11,06:00:00,REGULAR,5444770,2638180,0.0
596,659,A006,R079,00-03-00,05-02-11,10:00:00,REGULAR,5444837,2638453,67.0
597,660,A006,R079,00-03-00,05-02-11,14:00:00,REGULAR,5445035,2638562,198.0
598,661,A006,R079,00-03-00,05-02-11,18:00:00,REGULAR,5445771,2638685,736.0
599,662,A006,R079,00-03-00,05-02-11,22:00:00,REGULAR,5446189,2638723,418.0
600,663,A006,R079,00-03-00,05-03-11,02:00:00,REGULAR,5446220,2638727,31.0
601,664,A006,R079,00-03-00,05-03-11,06:00:00,REGULAR,5446221,2638737,1.0
602,665,A006,R079,00-03-00,05-03-11,10:00:00,REGULAR,5446302,2639016,81.0
603,666,A006,R079,00-03-00,05-03-11,14:00:00,REGULAR,5446468,2639144,166.0
604,667,A006,R079,00-03-00,05-03-11,18:00:00,REGULAR,5447267,2639279,799.0
605,668,A006,R079,00-03-00,05-03-11,22:00:00,REGULAR,5447739,2639323,472.0
606,669,A006,R079,00-03-00,05-04-11,02:00:00,REGULAR,5447763,2639327,24.0
607,670,A006,R079,00-03-00,05-04-11,06:00:00,REGULAR,5447765,2639338,2.0
608,671,A006,R079,00-03-00,05-04-11,10:00:00,REGULAR,5447864,2639659,99.0
609,672,A006,R079,00-03-00,05-04-11,14:00:00,REGULAR,5448042,2639753,178.0
610,673,A006,R079,00-03-00,05-04-11,18:00:00,REGULAR,5448751,2639876,709.0
611,674,A006,R079,00-03-00,05-04-11,22:00:00,REGULAR,5449205,2639918,454.0
612,675,A006,R079,00-03-00,05-05-11,02:00:00,REGULAR,5449244,2639926,39.0
613,676,A006,R079,00-03-00,05-05-11,06:00:00,REGULAR,5449246,2639930,2.0
614,677,A006,R079,00-03-00,05-05-11,10:00:00,REGULAR,5449327,2640247,81.0
615,678,A006,R079,00-03-00,05-05-11,14:00:00,REGULAR,5449533,2640349,206.0
