C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
A002,R051,02-03-06,05-25-11,04:00:00,REGULAR,003897977,000422707
A002,R051,02-03-06,05-25-11,08:00:00,REGULAR,003898117,000422710
A002,R051,02-03-06,05-25-11,12:00:00,REGULAR,003898657,000422725
A002,R051,02-03-06,05-25-11,16:00:00,REGULAR,003898983,000422732
A002,R051,02-03-06,05-25-11,20:00:00,REGULAR,003899796,000422738
A002,R051,02-03-06,05-26-11,00:00:00,REGULAR,003900052,000422740
A002,R051,02-03-06,05-26-11,04:00:00,REGULAR,003900068,000422740              
A002,R051,02-03-06,05-26-11,08:00:00,REGULAR,003900180,000422745
A002,R051,02-03-06,05-26-11,12:00:00,REGULAR,003900694,000422752
A002,R051,02-03-06,05-26-11,16:00:00,REGULAR,003901075,000422757
A002,R051,02-03-06,05-26-11,20:00:00,REGULAR,003901849,000422763
A002,R051,02-03-06,05-27-11,00:00:00,REGULAR,003902135,000422768
A002,R051,02-03-06,05-27-11,04:00:00,REGULAR,003902156,000422768
A002,R051,02-03-06,05-27-11,08:00:00,REGULAR,003902251,000422770
A002,R051,02-03-06,05-27-11,12:00:00,REGULAR,003902656,000422784              
A002,R051,02-03-06,05-27-11,16:00:00,REGULAR,003903097,000422793
A002,R051,02-03-06,05-27-11,20:00:00,REGULAR,003903796,000422800                                                                                                                                                                                                                                                                                                  
A002,R051,02-05-00,05-21-11,00:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-21-11,04:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-21-11,08:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-21-11,12:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-21-11,16:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-21-11,20:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-22-11,00:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-22-11,04:00:00,REGULAR,000000657,000000000              
A002,R051,02-05-00,05-22-11,08:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-22-11,12:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-22-11,16:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-22-11,20:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-23-11,00:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-23-11,04:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-23-11,08:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-23-11,12:00:00,REGULAR,000000657,000000000              
A002,R051,02-05-00,05-23-11,16:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-23-11,20:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-24-11,00:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-24-11,04:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-24-11,08:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-24-11,12:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-24-11,16:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-24-11,20:00:00,REGULAR,000000657,000000000              
A002,R051,02-05-00,05-25-11,00:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-25-11,04:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-25-11,08:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-25-11,12:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-25-11,16:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-25-11,20:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-26-11,00:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-26-11,04:00:00,REGULAR,000000657,000000000              
A002,R051,02-05-00,05-26-11,08:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-26-11,12:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-26-11,16:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-26-11,20:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-27-11,00:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-27-11,04:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-27-11,08:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-27-11,12:00:00,REGULAR,000000657,000000000              
A002,R051,02-05-00,05-27-11,16:00:00,REGULAR,000000657,000000000
A002,R051,02-05-00,05-27-11,20:00:00,REGULAR,000000657,000000000                                                                                                                                                                                                                                                                                                  
A002,R051,02-05-01,05-21-11,00:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-21-11,04:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-21-11,08:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-21-11,12:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-21-11,16:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-21-11,20:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-22-11,00:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-22-11,04:00:00,REGULAR,000000000,000000320              
A002,R051,02-05-01,05-22-11,08:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-22-11,12:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-22-11,16:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-22-11,20:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-23-11,00:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-23-11,04:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-23-11,08:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-23-11,12:00:00,REGULAR,000000000,000000320              
A002,R051,02-05-01,05-23-11,16:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-23-11,20:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-24-11,00:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-24-11,04:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-24-11,08:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-24-11,12:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-24-11,16:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-24-11,20:00:00,REGULAR,000000000,000000320              
A002,R051,02-05-01,05-25-11,00:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-25-11,04:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-25-11,08:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-25-11,12:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-25-11,16:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-25-11,20:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-26-11,00:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-26-11,04:00:00,REGULAR,000000000,000000320              
A002,R051,02-05-01,05-26-11,08:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-26-11,12:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-26-11,16:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-26-11,20:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-27-11,00:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-27-11,04:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-27-11,08:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-27-11,12:00:00,REGULAR,000000000,000000320              
A002,R051,02-05-01,05-27-11,16:00:00,REGULAR,000000000,000000320
A002,R051,02-05-01,05-27-11,20:00:00,REGULAR,000000000,000000320                                                                                                                                                                                                                                                                                                  
A002,R051,02-06-00,05-21-11,00:00:00,REGULAR,003040689,000097528
A002,R051,02-06-00,05-21-11,04:00:00,REGULAR,003040720,000097532
A002,R051,02-06-00,05-21-11,08:00:00,REGULAR,003040753,000097533
A002,R051,02-06-00,05-21-11,12:00:00,REGULAR,003040907,000097535
A002,R051,02-06-00,05-21-11,16:00:00,REGULAR,003041157,000097537
A002,R051,02-06-00,05-21-11,20:00:00,REGULAR,003041480,000097542
A002,R051,02-06-00,05-22-11,00:00:00,REGULAR,003041682,000097551
A002,R051,02-06-00,05-22-11,04:00:00,REGULAR,003041710,000097555              
A002,R051,02-06-00,05-22-11,08:00:00,REGULAR,003041729,000097555
A002,R051,02-06-00,05-22-11,12:00:00,REGULAR,003041851,000097558
A002,R051,02-06-00,05-22-11,16:00:00,REGULAR,003042103,000097564
A002,R051,02-06-00,05-22-11,20:00:00,REGULAR,003042344,000097568
A002,R051,02-06-00,05-23-11,00:00:00,REGULAR,003042451,000097571
A002,R051,02-06-00,05-23-11,04:00:00,REGULAR,003042470,000097573
A002,R051,02-06-00,05-23-11,08:00:00,REGULAR,003042600,000097575
A002,R051,02-06-00,05-23-11,12:00:00,REGULAR,003043088,000097585              
A002,R051,02-06-00,05-23-11,16:00:00,REGULAR,003043449,000097589
A002,R051,02-06-00,05-23-11,20:00:00,REGULAR,003044233,000097599
A002,R051,02-06-00,05-24-11,00:00:00,REGULAR,003044463,000097603
A002,R051,02-06-00,05-24-11,04:00:00,REGULAR,003044480,000097605
A002,R051,02-06-00,05-24-11,08:00:00,REGULAR,003044597,000097608
A002,R051,02-06-00,05-24-11,12:00:00,REGULAR,003045110,000097619
A002,R051,02-06-00,05-24-11,16:00:00,REGULAR,003045483,000097628
A002,R051,02-06-00,05-24-11,20:00:00,REGULAR,003046286,000097638              
A002,R051,02-06-00,05-25-11,00:00:00,REGULAR,003046494,000097645
A002,R051,02-06-00,05-25-11,04:00:00,REGULAR,003046512,000097646
A002,R051,02-06-00,05-25-11,08:00:00,REGULAR,003046638,000097650
A002,R051,02-06-00,05-25-11,12:00:00,REGULAR,003047157,000097658
A002,R051,02-06-00,05-25-11,16:00:00,REGULAR,003047530,000097666
A002,R051,02-06-00,05-25-11,20:00:00,REGULAR,003048251,000097671
A002,R051,02-06-00,05-26-11,00:00:00,REGULAR,003048530,000097675
A002,R051,02-06-00,05-26-11,04:00:00,REGULAR,003048542,000097676              
A002,R051,02-06-00,05-26-11,08:00:00,REGULAR,003048680,000097677
A002,R051,02-06-00,05-26-11,12:00:00,REGULAR,003049182,000097683
A002,R051,02-06-00,05-26-11,16:00:00,REGULAR,003049592,000097688
A002,R051,02-06-00,05-26-11,20:00:00,REGULAR,003050416,000097693
A002,R051,02-06-00,05-27-11,00:00:00,REGULAR,003050647,000097705
A002,R051,02-06-00,05-27-11,04:00:00,REGULAR,003050663,000097706
A002,R051,02-06-00,05-27-11,08:00:00,REGULAR,003050793,000097709
A002,R051,02-06-00,05-27-11,12:00:00,REGULAR,003051201,000097720              
A002,R051,02-06-00,05-27-11,16:00:00,REGULAR,003051650,000097727
A002,R051,02-06-00,05-27-11,20:00:00,REGULAR,003052254,000097742                                                                                                                                                                                                                                                                                                  
A006,R079,00-00-00,05-21-11,02:00:00,REGULAR,008971326,013832075
A006,R079,00-00-00,05-21-11,06:00:00,REGULAR,008971338,013832091
A006,R079,00-00-00,05-21-11,10:00:00,REGULAR,008971378,013832504
A006,R079,00-00-00,05-21-11,14:00:00,REGULAR,008971574,013833171
A006,R079,00-00-00,05-21-11,18:00:00,REGULAR,008972079,013833826
A006,R079,00-00-00,05-21-11,22:00:00,REGULAR,008972536,013834058
A006,R079,00-00-00,05-22-11,02:00:00,REGULAR,008972691,013834157
A006,R079,00-00-00,05-22-11,06:00:00,REGULAR,008972699,013834176              
A006,R079,00-00-00,05-22-11,10:00:00,REGULAR,008972719,013834374
A006,R079,00-00-00,05-22-11,14:00:00,REGULAR,008972873,013834944
A006,R079,00-00-00,05-22-11,18:00:00,REGULAR,008973246,013835473
A006,R079,00-00-00,05-22-11,22:00:00,REGULAR,008973550,013835683
A006,R079,00-00-00,05-23-11,02:00:00,REGULAR,008973640,013835738
A006,R079,00-00-00,05-23-11,06:00:00,REGULAR,008973644,013835768
A006,R079,00-00-00,05-23-11,07:41:13,REGULAR,008973665,013836069
A006,R079,00-00-00,05-23-11,10:00:00,REGULAR,008973707,013837581              
A006,R079,00-00-00,05-23-11,14:00:00,REGULAR,008973926,013838668
A006,R079,00-00-00,05-23-11,14:31:27,REGULAR,008973978,013838778
A006,R079,00-00-00,05-23-11,18:00:00,REGULAR,008974700,013839493
A006,R079,00-00-00,05-23-11,22:00:00,REGULAR,008975399,013839850
A006,R079,00-00-00,05-24-11,02:00:00,REGULAR,008975559,013839923
A006,R079,00-00-00,05-24-11,06:00:00,REGULAR,008975563,013839961
A006,R079,00-00-00,05-24-11,10:00:00,REGULAR,008975606,013841940
A006,R079,00-00-00,05-24-11,14:00:00,REGULAR,008975824,013843081              
A006,R079,00-00-00,05-24-11,18:00:00,REGULAR,008976541,013844056
A006,R079,00-00-00,05-24-11,22:00:00,REGULAR,008977275,013844604
A006,R079,00-00-00,05-25-11,02:00:00,REGULAR,008977464,013844669
A006,R079,00-00-00,05-25-11,06:00:00,REGULAR,008977474,013844700
A006,R079,00-00-00,05-25-11,10:00:00,REGULAR,008977528,013846677
A006,R079,00-00-00,05-25-11,14:00:00,REGULAR,008977762,013847916
A006,R079,00-00-00,05-25-11,18:00:00,REGULAR,008978525,013848938
A006,R079,00-00-00,05-25-11,22:00:00,REGULAR,008979291,013849377              
A006,R079,00-00-00,05-26-11,02:00:00,REGULAR,008979484,013849448
A006,R079,00-00-00,05-26-11,06:00:00,REGULAR,008979492,013849478
A006,R079,00-00-00,05-26-11,10:00:00,REGULAR,008979543,013851420
A006,R079,00-00-00,05-26-11,14:00:00,REGULAR,008979730,013852660
A006,R079,00-00-00,05-26-11,18:00:00,REGULAR,008980555,013853683
A006,R079,00-00-00,05-26-11,22:00:00,REGULAR,008981292,013854115
A006,R079,00-00-00,05-27-11,02:00:00,REGULAR,008981487,013854226
A006,R079,00-00-00,05-27-11,06:00:00,REGULAR,008981498,013854293              
A006,R079,00-00-00,05-27-11,08:59:09,DOOR,008981534,013855379
A006,R079,00-00-00,05-27-11,08:59:24,OPEN,008981534,013855379
A006,R079,00-00-00,05-27-11,09:08:45,DOOR,008981534,013855379
A006,R079,00-00-00,05-27-11,10:00:00,OPEN,008981576,013855838
A006,R079,00-00-00,05-27-11,14:00:00,DOOR,008981907,013856920
A006,R079,00-00-00,05-27-11,18:00:00,OPEN,008982740,013857821
A006,R079,00-00-00,05-27-11,22:00:00,REGULAR,008983321,013858079                                                                              
A006,R079,00-00-01,05-21-11,02:00:00,REGULAR,000386056,000294801
A006,R079,00-00-01,05-21-11,06:00:00,REGULAR,000386061,000294809
A006,R079,00-00-01,05-21-11,10:00:00,REGULAR,000386107,000294918
A006,R079,00-00-01,05-21-11,14:00:00,REGULAR,000386312,000295136
A006,R079,00-00-01,05-21-11,18:00:00,REGULAR,000386818,000295382
A006,R079,00-00-01,05-21-11,22:00:00,REGULAR,000387264,000295493
A006,R079,00-00-01,05-22-11,02:00:00,REGULAR,000387375,000295510
A006,R079,00-00-01,05-22-11,06:00:00,REGULAR,000387390,000295518              
A006,R079,00-00-01,05-22-11,10:00:00,REGULAR,000387418,000295573
A006,R079,00-00-01,05-22-11,14:00:00,REGULAR,000387583,000295766
A006,R079,00-00-01,05-22-11,18:00:00,REGULAR,000387981,000295961
A006,R079,00-00-01,05-22-11,22:00:00,REGULAR,000388259,000296039
A006,R079,00-00-01,05-23-11,02:00:00,REGULAR,000388324,000296044
A006,R079,00-00-01,05-23-11,06:00:00,REGULAR,000388329,000296048
A006,R079,00-00-01,05-23-11,07:41:13,REGULAR,000388347,000296145
A006,R079,00-00-01,05-23-11,10:00:00,REGULAR,000388404,000296770              
A006,R079,00-00-01,05-23-11,14:00:00,REGULAR,000388718,000297113
A006,R079,00-00-01,05-23-11,14:31:27,REGULAR,000388768,000297143
A006,R079,00-00-01,05-23-11,18:00:00,REGULAR,000389494,000297397
A006,R079,00-00-01,05-23-11,22:00:00,REGULAR,000390173,000297510
A006,R079,00-00-01,05-24-11,02:00:00,REGULAR,000390289,000297524
A006,R079,00-00-01,05-24-11,06:00:00,REGULAR,000390296,000297529
A006,R079,00-00-01,05-24-11,10:00:00,REGULAR,000390367,000298304
A006,R079,00-00-01,05-24-11,14:00:00,REGULAR,000390629,000298697              
A006,R079,00-00-01,05-24-11,18:00:00,REGULAR,000391445,000299003
A006,R079,00-00-01,05-24-11,22:00:00,REGULAR,000392210,000299196
A006,R079,00-00-01,05-25-11,02:00:00,REGULAR,000392368,000299223
A006,R079,00-00-01,05-25-11,06:00:00,REGULAR,000392370,000299234
A006,R079,00-00-01,05-25-11,10:00:00,REGULAR,000392442,000300028
A006,R079,00-00-01,05-25-11,14:00:00,REGULAR,000392759,000300398
A006,R079,00-00-01,05-25-11,18:00:00,REGULAR,000393665,000300761
A006,R079,00-00-01,05-25-11,22:00:00,REGULAR,000394434,000300898              
A006,R079,00-00-01,05-26-11,02:00:00,REGULAR,000394593,000300919
A006,R079,00-00-01,05-26-11,06:00:00,REGULAR,000394601,000300925
A006,R079,00-00-01,05-26-11,10:00:00,REGULAR,000394677,000301635
A006,R079,00-00-01,05-26-11,14:00:00,REGULAR,000394993,000302007
A006,R079,00-00-01,05-26-11,18:00:00,REGULAR,000395874,000302352
A006,R079,00-00-01,05-26-11,22:00:00,REGULAR,000396610,000302493
A006,R079,00-00-01,05-27-11,02:00:00,REGULAR,000396725,000302527
A006,R079,00-00-01,05-27-11,06:00:00,REGULAR,000396736,000302549              
A006,R079,00-00-01,05-27-11,09:13:04,DOOR,000396782,000303087
A006,R079,00-00-01,05-27-11,09:20:47,OPEN,000396782,000303087
A006,R079,00-00-01,05-27-11,09:20:55,DOOR,000396782,000303087
A006,R079,00-00-01,05-27-11,10:00:00,OPEN,000396816,000303189
A006,R079,00-00-01,05-27-11,14:00:00,DOOR,000397186,000303558
A006,R079,00-00-01,05-27-11,18:00:00,OPEN,000398031,000303928
A006,R079,00-00-01,05-27-11,22:00:00,REGULAR,000398581,000304021                                                                              
A006,R079,00-00-02,05-21-11,02:00:00,REGULAR,004903293,002202378
A006,R079,00-00-02,05-21-11,06:00:00,REGULAR,004903303,002202379
A006,R079,00-00-02,05-21-11,10:00:00,REGULAR,004903323,002202452
A006,R079,00-00-02,05-21-11,14:00:00,REGULAR,004903484,002202564
A006,R079,00-00-02,05-21-11,18:00:00,REGULAR,004903868,002202699
